volume,surface_area,triangle_count,bbox_x,bbox_y,bbox_z,max_overhang,overhang_ratio,min_thickness,curvature,file,label
294045.683301668,179762.8939429475,444,330.1999816894531,12.953999519348145,228.59999084472656,180.0,0.9279279279279279,12.953999519348145,0.30247139030922815,rawbridge_48.STL,bridge test
2088219.1067902667,247249.0725862388,448,304.8000183105469,33.27400207519531,304.8000183105469,180.0,0.9285714285714286,33.27400207519531,0.30249964569161003,rawbridge_49.STL,bridge test
1491306.8899667542,198434.04824159402,420,381.0,38.60799789428711,177.8000030517578,180.0,0.9238095238095239,38.60799789428711,0.3039455782312924,rawbridge_56.STL,bridge test
298723.0798990161,129988.96480804548,444,279.3999938964844,12.953999519348145,177.8000030517578,180.0,0.9279279279279279,12.953999519348145,0.30247139030922815,rawbridge_59.STL,bridge test
265122.9879690097,158048.15840769152,432,279.3999938964844,12.953999519348145,228.59999084472656,180.0,0.9259259259259259,12.953999519348145,0.3039909122085048,rawbridge_6.STL,bridge test
970832.1314628231,221553.21449091556,428,508.0000305175781,18.288000106811523,177.8000030517578,180.0,0.9252336448598131,18.288000106811523,0.30235294688522046,rawbridge_63.STL,bridge test
1539583.487457022,240170.48499739243,448,406.3999938964844,28.194000244140625,228.59999084472656,180.0,0.9285714285714286,28.194000244140625,0.30249964569161003,rawbridge_66.STL,bridge test
936612.8179635123,208806.1373805073,440,381.0,30.733999252319336,203.1999969482422,180.0,0.9272727272727272,30.733999252319336,0.3024426078971533,rawbridge_68.STL,bridge test
1464008.6796528834,215267.3328819187,476,254.00001525878906,33.27399826049805,304.8000183105469,180.0,0.9327731092436975,33.27399826049805,0.3011949877990412,rawbridge_7.STL,bridge test
1632949.4779819194,287170.45697767497,452,431.8000183105469,20.573999404907227,279.3999938964844,180.0,0.9292035398230089,20.573999404907227,0.30252738837984355,rawbridge_70.STL,bridge test
1199382.1573565684,198080.1939959832,448,406.3999938964844,30.987998962402344,177.8000030517578,180.0,0.9285714285714286,30.987998962402344,0.30249964569161003,rawbridge_71.STL,bridge test
1578482.1751446316,218081.10670193296,432,482.6000061035156,25.908000946044922,177.8000030517578,180.0,0.9259259259259259,25.908000946044922,0.3039909122085048,rawbridge_72.STL,bridge test
1350289.4027465885,170823.57987827013,420,254.00001525878906,45.9739990234375,203.1999969482422,180.0,0.9238095238095239,45.9739990234375,0.3039455782312924,rawbridge_75.STL,bridge test
1370584.4095814128,193850.3040375503,448,304.8000183105469,30.73400115966797,228.59999084472656,180.0,0.9285714285714286,30.73400115966797,0.30249964569161003,rawbridge_77.STL,bridge test
428814.464388117,155733.37205291927,436,279.3999938964844,23.11400032043457,203.1999969482422,180.0,0.926605504587156,23.11400032043457,0.3024132835806937,rawbridge_78.STL,bridge test
1763307.405604114,262342.2358189944,388,482.6000061035156,23.368000030517578,228.59999084472656,180.0,0.9175257731958762,23.368000030517578,0.30724719830894776,rawbridge_83.STL,bridge test
1644889.4047661435,232290.33416557196,436,482.6000061035156,38.60799789428711,177.8000030517578,180.0,0.926605504587156,38.60799789428711,0.3024132835806937,rawbridge_84.STL,bridge test
978931.6169809075,183948.06413497805,432,381.0,30.987998962402344,177.8000030517578,180.0,0.9259259259259259,30.987998962402344,0.302383401920439,rawbridge_85.STL,bridge test
569673.3385862635,166231.54983310564,480,330.1999816894531,15.493999481201172,203.1999969482422,180.0,0.9333333333333333,15.493999481201172,0.30123263888888885,rawbridge_86.STL,bridge test
2129489.8971826183,234265.38415816583,436,431.8000183105469,38.60799789428711,203.1999969482422,180.0,0.926605504587156,38.60799789428711,0.3040054615679563,rawbridge_87.STL,bridge test
1495419.2252844295,187498.78976991726,448,304.8000183105469,28.194000244140625,228.59999084472656,180.0,0.9285714285714286,28.194000244140625,0.30249964569161003,rawbridge_9.STL,bridge test
1173051.1797662044,218266.77603187843,440,431.8000183105469,20.573999404907227,203.1999969482422,180.0,0.9272727272727272,20.573999404907227,0.3024426078971533,rawbridge_92.STL,bridge test
322082.9265548758,207719.73726121202,460,457.1999816894531,20.827999114990234,177.8000030517578,180.0,0.9304347826086956,20.827999114990234,0.3010375971434573,rawbridge_96.STL,bridge test
1839071.028714429,226920.1767874204,404,304.8000183105469,43.6879997253418,254.00001525878906,180.0,0.9207920792079208,43.6879997253418,0.3055555555555556,rawbridge_97.STL,bridge test
1980404.268030174,220521.72395855314,480,355.6000061035156,36.06800079345703,228.59999084472656,180.0,0.9333333333333333,36.06800079345703,0.30123263888888885,rawbridge_98.STL,bridge test
1364508.7199916726,224938.3107546345,444,482.6000061035156,25.90799903869629,177.8000030517578,180.0,0.9279279279279279,25.90799903869629,0.30247139030922815,rawbridge_99.STL,bridge test
181068.28160984078,116125.380516928,364,254.00001525878906,18.034000396728516,152.40000915527344,180.0,0.9120879120879121,18.034000396728516,0.30909780085604255,rawbridge_Default.STL,bridge test
3511623.6458514594,148311.82882588118,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_1.STL,calibration cube
1013222.0036118346,73311.68358468852,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_10.STL,calibration cube
433999.53448282037,36909.871194423016,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_100.STL,calibration cube
5556794.09481978,210153.08025853132,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_11.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_12.STL,calibration cube
5599440.198671463,196502.38918574492,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_13.STL,calibration cube
5578117.138358081,203327.73732776655,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_14.STL,calibration cube
3475637.7147978456,159830.86438674259,2044,152.40000915527344,152.40000915527338,152.40000915527344,180.0,0.8590998043052838,152.40000915527338,0.3314507322089321,rawcalibaration cube_16.STL,calibration cube
1991510.2390958697,114975.52135706882,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_17.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_19.STL,calibration cube
1020332.0147107443,71036.41784636259,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_2.STL,calibration cube
8340407.055955476,263667.1717968962,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_20.STL,calibration cube
5563901.771716793,207877.96725827808,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_21.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_22.STL,calibration cube
3489852.988936015,155280.57919290607,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_23.STL,calibration cube
2019946.8009876062,105874.76751715771,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_24.STL,calibration cube
2012837.66012191,108149.95610526354,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_25.STL,calibration cube
417369.30859424506,40706.67833567806,1170,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8196581196581196,76.20000457763672,0.3306508555711503,rawcalibaration cube_26.STL,calibration cube
8361736.766192045,256841.85632297923,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_27.STL,calibration cube
8347516.95351383,261392.0684614211,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_29.STL,calibration cube
3496960.634787557,153005.433862191,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_3.STL,calibration cube
3511175.9152090945,148455.14661833202,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_30.STL,calibration cube
3475637.714797847,159830.8643867426,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_31.STL,calibration cube
1984401.096659125,117250.71045768692,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_32.STL,calibration cube
5556794.09481978,210153.08025853132,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_33.STL,calibration cube
984781.9560741914,82412.74756302717,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_34.STL,calibration cube
5578117.138358081,203327.73732776655,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_35.STL,calibration cube
428365.35322843277,38290.68898483274,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_36.STL,calibration cube
3496960.634787557,153005.433862191,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_37.STL,calibration cube
1020332.0147107443,71036.41784636259,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_39.STL,calibration cube
1027442.0162358433,68761.15509836756,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_4.STL,calibration cube
431182.4440083956,37600.280053737064,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_40.STL,calibration cube
5592332.506570496,198777.50688475432,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_41.STL,calibration cube
1020332.0147107443,71036.41784636259,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_42.STL,calibration cube
8354626.868633691,259116.95965845435,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_43.STL,calibration cube
5556794.09481978,210153.08025853132,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_44.STL,calibration cube
431182.4440083956,37600.280053737064,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_45.STL,calibration cube
5563901.771716793,207877.96725827808,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_46.STL,calibration cube
2005728.5192562137,110425.14469336938,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_48.STL,calibration cube
984781.9560741914,82412.74756302717,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_5.STL,calibration cube
5578117.138358081,203327.73732776655,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_50.STL,calibration cube
431182.4440083956,37600.280053737064,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_51.STL,calibration cube
3489852.988936015,155280.57919290607,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_53.STL,calibration cube
999001.9814140153,77862.21506134042,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_54.STL,calibration cube
425548.26244846993,38981.09791592842,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_55.STL,calibration cube
422731.1734550463,39671.506384387016,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_56.STL,calibration cube
431182.4440083956,37600.280053737064,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_57.STL,calibration cube
984781.9560741914,82412.74756302717,2096,101.5999984741211,101.5999984741211,101.5999984741211,180.0,0.857824427480916,101.5999984741211,0.33162831817196803,rawcalibaration cube_58.STL,calibration cube
3482745.36222023,157555.71854352189,2044,152.40000915527344,152.40000915527338,152.40000915527344,180.0,0.8590998043052838,152.40000915527338,0.3314507322089321,rawcalibaration cube_59.STL,calibration cube
8347516.95351383,261392.0684614211,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_6.STL,calibration cube
8354626.868633691,259116.95965845435,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_61.STL,calibration cube
3518283.5427103,146180.00701146334,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_62.STL,calibration cube
8368846.680525952,254566.74777626162,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_64.STL,calibration cube
425548.2624484697,38981.0979159284,1132,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8515901060070671,76.20000457763669,0.33213869879221003,rawcalibaration cube_65.STL,calibration cube
425548.2624484697,38981.0979159284,1132,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8515901060070671,76.20000457763669,0.33213869879221003,rawcalibaration cube_67.STL,calibration cube
3482745.3622202314,157555.7185435219,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_68.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_7.STL,calibration cube
5592332.506570496,198777.50688475432,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_70.STL,calibration cube
425548.26244846993,38981.09791592842,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_71.STL,calibration cube
419927.98650771234,40281.618825519094,1172,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.825938566552901,76.20000457763672,0.33093398070828917,rawcalibaration cube_72.STL,calibration cube
1984401.096659125,117250.71045768692,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_73.STL,calibration cube
1998619.3783905173,112700.3332814752,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_75.STL,calibration cube
5578117.138358081,203327.73732776655,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_76.STL,calibration cube
2027055.93228245,103599.58191918998,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_77.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_78.STL,calibration cube
8347516.95351383,261392.0684614211,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_79.STL,calibration cube
417369.30859424494,40706.67833567804,1170,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8196581196581196,76.20000457763669,0.3306508555711503,rawcalibaration cube_8.STL,calibration cube
419927.98650771216,40281.618825519094,1172,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.825938566552901,76.20000457763669,0.33093398070828917,rawcalibaration cube_80.STL,calibration cube
5563901.771716793,207877.96725827808,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_81.STL,calibration cube
8347516.95351383,261392.0684614211,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_83.STL,calibration cube
8354626.868633691,259116.95965845435,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_84.STL,calibration cube
431182.4440083955,37600.28005373706,1132,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8515901060070671,76.20000457763669,0.33213869879221003,rawcalibaration cube_85.STL,calibration cube
431182.4440083955,37600.28005373706,1132,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8515901060070671,76.20000457763669,0.33213869879221003,rawcalibaration cube_86.STL,calibration cube
425548.2624484697,38981.0979159284,1132,76.20000457763672,76.20000457763669,76.20000457763672,180.0,0.8515901060070671,76.20000457763669,0.33213869879221003,rawcalibaration cube_87.STL,calibration cube
5585224.83124461,201052.6193725068,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_88.STL,calibration cube
1998619.3783905173,112700.3332814752,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_89.STL,calibration cube
3489852.988936015,155280.57919290607,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_9.STL,calibration cube
422731.1734550463,39671.506384387016,1132,76.20000457763672,76.20000457763672,76.20000457763672,180.0,0.8515901060070671,76.20000457763672,0.33213869879221003,rawcalibaration cube_91.STL,calibration cube
3511175.9152090945,148455.14661833202,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_93.STL,calibration cube
1998619.3783905173,112700.3332814752,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_94.STL,calibration cube
5571009.463032195,205602.8498155191,2036,177.8000030517578,177.8000030517578,177.8000030517578,180.0,0.8595284872298625,177.8000030517578,0.33148790006202833,rawcalibaration cube_95.STL,calibration cube
3518283.5427103,146180.00701146334,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_96.STL,calibration cube
2012837.66012191,108149.95610526354,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_97.STL,calibration cube
8333297.159969031,265942.27461987303,2024,203.1999969482422,203.1999969482422,203.1999969482422,180.0,0.8586956521739131,203.1999969482422,0.3314960980667047,rawcalibaration cube_98.STL,calibration cube
2005728.5192562137,110425.14469336938,2060,127.00000762939453,127.00000762939453,127.00000762939453,180.0,0.8592233009708737,127.00000762939453,0.33149014324488296,rawcalibaration cube_99.STL,calibration cube
3511623.6458514594,148311.82882588118,2044,152.40000915527344,152.40000915527344,152.40000915527344,180.0,0.8590998043052838,152.40000915527344,0.3314507322089321,rawcalibaration cube_Default.STL,calibration cube
148003.73943924284,21589.857556151837,388,30.236804962158203,207.9399871826172,30.236804962158203,179.5878801972948,0.7989690721649485,30.236804962158203,0.33333333449714675,rawCYLINDER WITH HOLE_1.STL,CYLINDER IN HOLE
146292.04701166178,21923.06331256553,404,30.236804962158203,207.9399871826172,30.236804962158203,179.1769429290391,0.7970297029702971,30.236804962158203,0.33333333347278615,rawCYLINDER WITH HOLE_10.STL,CYLINDER IN HOLE
148492.35142937358,21340.799604680702,388,30.236804962158203,207.9399871826172,30.236804962158203,179.8356754784382,0.7989690721649485,30.236804962158203,0.33333333286833106,rawCYLINDER WITH HOLE_100.STL,CYLINDER IN HOLE
148380.50383716176,21427.618032993472,388,30.236804962158203,207.9399871826172,30.236804962158203,179.75212778529462,0.7989690721649485,30.236804962158203,0.3333333329912888,rawCYLINDER WITH HOLE_101.STL,CYLINDER IN HOLE
